Country,Year,Population
TCD,1967,3.41842372
TCD,1968,3.493325796
TCD,1969,3.568728684
TCD,1970,3.644911
TCD,1971,3.727382
TCD,1972,3.816299
TCD,1973,3.908729
TCD,1974,4.000511
TCD,1975,4.088858
TCD,1976,4.17307
TCD,1977,4.25477
TCD,1978,4.336389
TCD,1979,4.421448
TCD,1980,4.512795
TCD,1981,4.610964
TCD,1982,4.716073
TCD,1983,4.830055
TCD,1984,4.955088
TCD,1985,5.09265
TCD,1986,5.244158
TCD,1987,5.409275
TCD,1988,5.585528
TCD,1989,5.769273
TCD,1990,5.958022
TCD,1991,6.151213
TCD,1992,6.350174
TCD,1993,6.556628
TCD,1994,6.773104
TCD,1995,7.001634
TCD,1996,7.242018
TCD,1997,7.494143
TCD,1998,7.760157
TCD,1999,8.042713
TCD,2000,8.343321
TCD,2001,8.663599
TCD,2002,9.002102
TCD,2003,9.353516
TCD,2004,9.710498
TCD,2005,10.067932
TCD,2006,10.423616
TCD,2007,10.779504
TCD,2008,11.13974
TCD,2009,11.510535
TCD,2010,11.89638
TCD,2011,12.298512
TCD,2012,12.715465
TCD,2013,13.145788
TCD,2014,13.587053
TGO,1960,1.568119236
TGO,1961,1.606209091
TGO,1962,1.64588222
TGO,1963,1.687210782
TGO,1964,1.730095782
TGO,1965,1.774780535
TGO,1966,1.821166045
TGO,1967,1.869324472
TGO,1968,1.919331057
TGO,1969,1.971464938
TGO,1970,2.115521
TGO,1971,2.185661
TGO,1972,2.247575
TGO,1973,2.303345
TGO,1974,2.356623
TGO,1975,2.410446
TGO,1976,2.464457
TGO,1977,2.518566
TGO,1978,2.576468
TGO,1979,2.642845
TGO,1980,2.720838
TGO,1981,2.812071
TGO,1982,2.915148
TGO,1983,3.026378
TGO,1984,3.140355
TGO,1985,3.252995
TGO,1986,3.363448
TGO,1987,3.472459
TGO,1988,3.579489
TGO,1989,3.684309
TGO,1990,3.786942
TGO,1991,3.886858
TGO,1992,3.984356
TGO,1993,4.081398
TGO,1994,4.180689
TGO,1995,4.284286
TGO,1996,4.392941
TGO,1997,4.506465
TGO,1998,4.624826
TGO,1999,4.747665
TGO,2000,4.874735
TGO,2001,5.006223
TGO,2002,5.142419
TGO,2003,5.283246
TGO,2004,5.428552
TGO,2005,5.578219
TGO,2006,5.732175
TGO,2007,5.890414
TGO,2008,6.052937
TGO,2009,6.219761
TGO,2010,6.390851
TGO,2011,6.566179
TGO,2012,6.745581
TGO,2013,6.928719
TGO,2014,7.115163
THA,1950,19.93034196
THA,1951,20.5386511
THA,1952,21.17118752
THA,1953,21.84219588
THA,1954,22.55901094
THA,1955,23.3210978
THA,1956,24.10985118
THA,1957,24.90286658
THA,1958,25.70193073
THA,1959,26.51916583
THA,1960,27.35997951
THA,1961,28.21853168
THA,1962,29.10090522
THA,1963,30.00621626
THA,1964,30.93388817
THA,1965,31.88394561
THA,1966,32.85235418
THA,1967,33.83532227
THA,1968,34.83393481
THA,1969,35.84978129
THA,1970,36.884914
THA,1971,37.964925
THA,1972,39.061999
THA,1973,40.164969
THA,1974,41.259539
THA,1975,42.334954
THA,1976,43.386846
THA,1977,44.416007
THA,1978,45.423442
THA,1979,46.41231
THA,1980,47.385325
THA,1981,48.336894
THA,1982,49.265597
THA,1983,50.183106
THA,1984,51.105438
THA,1985,52.041468
THA,1986,53.002775
THA,1987,53.979503
THA,1988,54.933561
THA,1989,55.812794
THA,1990,56.582824
THA,1991,57.225972
THA,1992,57.761574
THA,1993,58.237672
THA,1994,58.722767
THA,1995,59.266089
THA,1996,59.878955
THA,1997,60.544937
THA,1998,61.250974
THA,1999,61.973957
THA,2000,62.693322
THA,2001,63.415174
THA,2002,64.136669
THA,2003,64.817254
THA,2004,65.404522
THA,2005,65.863973
THA,2006,66.174486
THA,2007,66.353572
THA,2008,66.453255
THA,2009,66.548197
THA,2010,66.692024
THA,2011,66.902958
THA,2012,67.16413
THA,2013,67.451422
THA,2014,67.725979
TJK,1990,5.297286
TJK,1991,5.417554
TJK,1992,5.523207
TJK,1993,5.616797
TJK,1994,5.702611
TJK,1995,5.78433
TJK,1996,5.862224
TJK,1997,5.93678
TJK,1998,6.012308
TJK,1999,6.094126
TJK,2000,6.186152
TJK,2001,6.290413
TJK,2002,6.406518
TJK,2003,6.532871
TJK,2004,6.666628
TJK,2005,6.805655
TJK,2006,6.949566
TJK,2007,7.099021
TJK,2008,7.254072
TJK,2009,7.41496
TJK,2010,7.581696
TJK,2011,7.753925
TJK,2012,7.930929
TJK,2013,8.111894
TJK,2014,8.29584
TKM,1990,3.668
TKM,1991,3.77235
TKM,1992,3.881973
TKM,1993,3.991917
TKM,1994,4.095512
TKM,1995,4.18801
TKM,1996,4.26769
TKM,1997,4.335991
TKM,1998,4.395293
TKM,1999,4.449427
TKM,2000,4.501419
TKM,2001,4.551762
TKM,2002,4.600172
TKM,2003,4.648036
TKM,2004,4.696876
TKM,2005,4.747839
TKM,2006,4.801594
TKM,2007,4.858235
TKM,2008,4.917541
TKM,2009,4.97896
TKM,2010,5.041995
TKM,2011,5.106672
TKM,2012,5.172941
TKM,2013,5.240088
TKM,2014,5.307188
TTO,1950,0.626041372
TTO,1951,0.64258389
TTO,1952,0.656600503
TTO,1953,0.671904838
TTO,1954,0.690923783
TTO,1955,0.714004097
TTO,1956,0.735499528
TTO,1957,0.757688356
TTO,1958,0.781164905
TTO,1959,0.809346625
TTO,1960,0.833219409
TTO,1961,0.853265638
TTO,1962,0.879130464
TTO,1963,0.895853298
TTO,1964,0.915176372
TTO,1965,0.930399464
TTO,1966,0.943554231
TTO,1967,0.951102424
TTO,1968,0.954005789
TTO,1969,0.953848263
TTO,1970,0.945996
TTO,1971,0.956364
TTO,1972,0.968742
TTO,1973,0.982594
TTO,1974,0.997052
TTO,1975,1.011487
TTO,1976,1.025655
TTO,1977,1.039757
TTO,1978,1.054109
TTO,1979,1.069199
TTO,1980,1.085308
TTO,1981,1.102562
TTO,1982,1.12061
TTO,1983,1.138673
TTO,1984,1.155701
TTO,1985,1.170935
TTO,1986,1.184053
TTO,1987,1.195243
TTO,1988,1.20489
TTO,1989,1.213625
TTO,1990,1.221904
TTO,1991,1.229906
TTO,1992,1.237486
TTO,1993,1.24441
TTO,1994,1.250316
TTO,1995,1.255001
TTO,1996,1.258365
TTO,1997,1.260677
TTO,1998,1.262544
TTO,1999,1.264781
TTO,2000,1.26798
TTO,2001,1.272383
TTO,2002,1.27784
TTO,2003,1.284052
TTO,2004,1.290535
TTO,2005,1.296933
TTO,2006,1.303141
TTO,2007,1.30926
TTO,2008,1.315372
TTO,2009,1.321624
TTO,2010,1.328095
TTO,2011,1.33479
TTO,2012,1.341579
TTO,2013,1.34824
TTO,2014,1.354483
TUN,1960,4.110406738
TUN,1961,4.184415483
TUN,1962,4.254407531
TUN,1963,4.341673148
TUN,1964,4.434884822
TUN,1965,4.531508709
TUN,1966,4.640951829
TUN,1967,4.75108875
TUN,1968,4.857476967
TUN,1969,4.958833469
TUN,1970,5.060393
TUN,1971,5.172692
TUN,1972,5.287548
TUN,1973,5.405354
TUN,1974,5.526768
TUN,1975,5.652478
TUN,1976,5.781793
TUN,1977,5.915006
TUN,1978,6.054914
TUN,1979,6.20521
TUN,1980,6.368169
TUN,1981,6.545025
TUN,1982,6.733958
TUN,1983,6.93039
TUN,1984,7.127943
TUN,1985,7.321877
TUN,1986,7.50975
TUN,1987,7.692246
TUN,1988,7.87146
TUN,1989,8.050936
TUN,1990,8.232797
TUN,1991,8.417689
TUN,1992,8.603226
TUN,1993,8.784888
TUN,1994,8.95659
TUN,1995,9.113972
TUN,1996,9.256036
TUN,1997,9.384151
TUN,1998,9.499387
TUN,1999,9.603733
TUN,2000,9.699192
TUN,2001,9.785665
TUN,2002,9.864207
TUN,2003,9.939478
TUN,2004,10.017439
TUN,2005,10.102477
TUN,2006,10.196441
TUN,2007,10.298717
TUN,2008,10.408091
TUN,2009,10.522214
TUN,2010,10.639194
TUN,2011,10.75887
TUN,2012,10.88145
TUN,2013,11.005706
TUN,2014,11.130154
TUR,1950,20.53902544
TUR,1951,21.07161312
TUR,1952,21.62233456
TUR,1953,22.20076577
TUR,1954,22.81659775
TUR,1955,23.47857372
TUR,1956,24.19118401
TUR,1957,24.96283799
TUR,1958,25.77456727
TUR,1959,26.6012346
TUR,1960,27.43878738
TUR,1961,28.22922058
TUR,1962,28.96701077
TUR,1963,29.66766172
TUR,1964,30.36599425
TUR,1965,31.06939762
TUR,1966,31.7763825
TUR,1967,32.48970686
TUR,1968,33.22236871
TUR,1969,33.98820067
TUR,1970,34.772031
TUR,1971,35.608079
TUR,1972,36.475356
TUR,1973,37.366922
TUR,1974,38.272701
TUR,1975,39.185637
TUR,1976,40.100696
TUR,1977,41.020211
TUR,1978,41.953105
TUR,1979,42.91235
TUR,1980,43.90579
TUR,1981,44.936836
TUR,1982,45.99794
TUR,1983,47.072603
TUR,1984,48.138191
TUR,1985,49.178079
TUR,1986,50.187091
TUR,1987,51.168841
TUR,1988,52.126497
TUR,1989,53.066569
TUR,1990,53.994605
TUR,1991,54.909508
TUR,1992,55.811134
TUR,1993,56.707454
TUR,1994,57.608769
TUR,1995,58.52232
TUR,1996,59.451488
TUR,1997,60.394104
TUR,1998,61.344874
TUR,1999,62.295617
TUR,2000,63.240157
TUR,2001,64.182694
TUR,2002,65.125766
TUR,2003,66.060121
TUR,2004,66.973561
TUR,2005,67.860617
TUR,2006,68.704721
TUR,2007,69.515492
TUR,2008,70.344357
TUR,2009,71.261307
TUR,2010,72.310416
TUR,2011,73.517002
TUR,2012,74.849187
TUR,2013,76.223639
TUR,2014,77.523788
TWN,1951,7.758202
TWN,1952,8.046915
TWN,1953,8.333009
TWN,1954,8.645264
TWN,1955,8.967001
TWN,1956,9.289545
TWN,1957,9.59769
TWN,1958,9.920227
TWN,1959,10.288327
TWN,1960,10.667705
TWN,1961,11.030385
TWN,1962,11.392513
TWN,1963,11.762101
TWN,1964,12.137143
TWN,1965,12.511863
TWN,1966,12.874153
TWN,1967,13.210344
TWN,1968,13.548537
TWN,1969,14.068984
TWN,1970,14.582944
TWN,1971,14.913564
TWN,1972,15.220495
TWN,1973,15.505121
TWN,1974,15.784817
TWN,1975,16.075128
TWN,1976,16.401413
TWN,1977,16.730895
TWN,1978,17.042272
TWN,1979,17.372779
TWN,1980,17.704538
TWN,1981,18.029982
TWN,1982,18.354855
TWN,1983,18.653146
TWN,1984,18.929866
TWN,1985,19.19151
TWN,1986,19.411454
TWN,1987,19.617046
TWN,1988,19.839704
TWN,1989,20.055492
TWN,1990,20.278946
TWN,1991,20.503568
TWN,1992,20.704227
TWN,1993,20.899019
TWN,1994,21.086645
TWN,1995,21.267653
TWN,1996,21.441432
TWN,1997,21.634124
TWN,1998,21.835703
TWN,1999,22.010489
TWN,2000,22.18453
TWN,2001,22.34112
TWN,2002,22.463172
TWN,2003,22.562663
TWN,2004,22.646836
TWN,2005,22.729753
TWN,2006,22.823455
TWN,2007,22.917444
TWN,2008,22.997696
TWN,2009,23.078402
TWN,2010,23.140948
TWN,2011,23.193518
TWN,2012,23.270367
TWN,2013,23.34467
TWN,2014,23.434
TZA,1960,10.11002246
TZA,1961,10.40145316
TZA,1962,10.70551431
TZA,1963,11.02210818
TZA,1964,11.35365841
TZA,1965,11.69728933
TZA,1966,12.05300188
TZA,1967,12.42344243
TZA,1968,12.79871338
TZA,1969,13.19426447
TZA,1970,13.605504
TZA,1971,14.045757
TZA,1972,14.506496
TZA,1973,14.984973
TZA,1974,15.477155
TZA,1975,15.980265
TZA,1976,16.493435
TZA,1977,17.018013
TZA,1978,17.556148
TZA,1979,18.11099
TZA,1980,18.684893
TZA,1981,19.279543
TZA,1982,19.894677
TZA,1983,20.528465
TZA,1984,21.178079
TZA,1985,21.842087
TZA,1986,22.516809
TZA,1987,23.204186
TZA,1988,23.914852
TZA,1989,24.663284
TZA,1990,24.777921
TZA,1991,25.606482
TZA,1992,26.481865
TZA,1993,27.378799
TZA,1994,28.263288
TZA,1995,29.113329
TZA,1996,29.919937
TZA,1997,30.897781
TZA,1998,31.459953
TZA,1999,32.246281
TZA,2000,33.07559
TZA,2001,33.955062
TZA,2002,34.87348
TZA,2003,35.855228
TZA,2004,36.894334
TZA,2005,37.9926
TZA,2006,39.116847
TZA,2007,40.374884
TZA,2008,41.659033
TZA,2009,42.996062
TZA,2010,44.38034
TZA,2011,45.810882
TZA,2012,47.34214
TZA,2013,48.829347
TZA,2014,50.443621
UGA,1950,5.353486253
UGA,1951,5.498151006
UGA,1952,5.647290417
UGA,1953,5.801056123
UGA,1954,5.960198909
UGA,1955,6.124933746
UGA,1956,6.295480231
UGA,1957,6.472069515
UGA,1958,6.654943386
UGA,1959,6.844352875
UGA,1960,7.040561496
UGA,1961,7.243842934
UGA,1962,7.454486131
UGA,1963,7.672787425
UGA,1964,7.899060722
UGA,1965,8.133635645
UGA,1966,8.37685014
UGA,1967,8.629063881
UGA,1968,8.890648562
UGA,1969,9.161995294
UGA,1970,9.446024
UGA,1971,9.720365
UGA,1972,9.988321
UGA,1973,10.256342
UGA,1974,10.533627
UGA,1975,10.827071
UGA,1976,11.139772
UGA,1977,11.470741
UGA,1978,11.817951
UGA,1979,12.177677
UGA,1980,12.547754
UGA,1981,12.927007
UGA,1982,13.318149
UGA,1983,13.727427
UGA,1984,14.163214
UGA,1985,14.631089
UGA,1986,15.13374
UGA,1987,15.668278
UGA,1988,16.227778
UGA,1989,16.802258
UGA,1990,17.384369
UGA,1991,17.973428
UGA,1992,18.571527
UGA,1993,19.17766
UGA,1994,19.791266
UGA,1995,20.412967
UGA,1996,21.041468
UGA,1997,21.679497
UGA,1998,22.336812
UGA,1999,23.026357
UGA,2000,23.757636
UGA,2001,24.534668
UGA,2002,25.355794
UGA,2003,26.21776
UGA,2004,27.114742
UGA,2005,28.042413
UGA,2006,29.000925
UGA,2007,29.991958
UGA,2008,31.014427
UGA,2009,32.067125
UGA,2010,33.149417
UGA,2011,34.260342
UGA,2012,35.40062
UGA,2013,36.573387
UGA,2014,37.782971
UKR,1990,51.370009
UKR,1991,51.36072
UKR,1992,51.31408
UKR,1993,51.216988
UKR,1994,51.052752
UKR,1995,50.811673
UKR,1996,50.489566
UKR,1997,50.096497
UKR,1998,49.655175
UKR,1999,49.196895
UKR,2000,48.746269
UKR,2001,48.310816
UKR,2002,47.890647
UKR,2003,47.493771
UKR,2004,47.12711
UKR,2005,46.795313
UKR,2006,46.502718
UKR,2007,46.249196
UKR,2008,46.028476
UKR,2009,45.830711
UKR,2010,45.647497
UKR,2011,45.47769
UKR,2012,45.319949
UKR,2013,45.165211
UKR,2014,45.002497
URY,1950,2.183504294
URY,1951,2.212147993
URY,1952,2.241906284
URY,1953,2.272709417
URY,1954,2.30517234
URY,1955,2.341585683
URY,1956,2.377562253
URY,1957,2.413056022
URY,1958,2.448334132
URY,1959,2.482775231
URY,1960,2.518545632
URY,1961,2.551209503
URY,1962,2.585711337
URY,1963,2.619191343
URY,1964,2.650535639
URY,1965,2.679913859
URY,1966,2.707849847
URY,1967,2.735087612
URY,1968,2.762978048
URY,1969,2.788105964
URY,1970,2.809799
URY,1971,2.818269
URY,1972,2.821437
URY,1973,2.822084
URY,1974,2.824069
URY,1975,2.830172
URY,1976,2.841436
URY,1977,2.857107
URY,1978,2.87597
URY,1979,2.896021
URY,1980,2.915775
URY,1981,2.935036
URY,1982,2.954281
URY,1983,2.973461
URY,1984,2.992648
URY,1985,3.011907
URY,1986,3.031032
URY,1987,3.049962
URY,1988,3.069094
URY,1989,3.088985
URY,1990,3.109987
URY,1991,3.132048
URY,1992,3.154853
URY,1993,3.178156
URY,1994,3.201604
URY,1995,3.224807
URY,1996,3.248039
URY,1997,3.271014
URY,1998,3.292134
URY,1999,3.309318
URY,2000,3.321242
URY,2001,3.327105
URY,2002,3.32777
URY,2003,3.325637
URY,2004,3.324096
URY,2005,3.325608
URY,2006,3.331041
URY,2007,3.33975
URY,2008,3.350832
URY,2009,3.362761
URY,2010,3.374414
URY,2011,3.38561
URY,2012,3.396753
URY,2013,3.407969
URY,2014,3.419516
USA,1950,155.5635263
USA,1951,158.2269071
USA,1952,160.9597357
USA,1953,163.6476376
USA,1954,166.5510849
USA,1955,169.5188979
USA,1956,172.5551611
USA,1957,175.7027746
USA,1958,178.663448
USA,1959,181.6751901
USA,1960,184.5776241
USA,1961,187.6629138
USA,1962,190.5714742
USA,1963,193.3339525
USA,1964,196.0381914
USA,1965,198.5043748
USA,1966,200.8101814
USA,1967,203.008722
USA,1968,205.0458257
USA,1969,207.0594528
USA,1970,209.485807
USA,1971,211.357912
USA,1972,213.219515
USA,1973,215.0929
USA,1974,217.001865
USA,1975,218.963561
USA,1976,220.993166
USA,1977,223.090871
USA,1978,225.239456
USA,1979,227.411604
USA,1980,229.588208
USA,1981,231.765783
USA,1982,233.953874
USA,1983,236.161961
USA,1984,238.404223
USA,1985,240.691557
USA,1986,243.032017
USA,1987,245.425409
USA,1988,247.865202
USA,1989,250.340795
USA,1990,252.84781
USA,1991,255.36716
USA,1992,257.908206
USA,1993,260.52742
USA,1994,263.301323
USA,1995,266.275528
USA,1996,269.483224
USA,1997,272.882865
USA,1998,276.354096
USA,1999,279.730801
USA,2000,282.895741
USA,2001,285.796198
USA,2002,288.470847
USA,2003,291.005482
USA,2004,293.530886
USA,2005,296.139635
USA,2006,298.860519
USA,2007,301.655953
USA,2008,304.473143
USA,2009,307.231961
USA,2010,309.87617
USA,2011,312.390368
USA,2012,314.799465
USA,2013,317.135919
USA,2014,319.448634
UZB,1990,20.515248
UZB,1991,20.970307
UZB,1992,21.416399
UZB,1993,21.85208
UZB,1994,22.27614
UZB,1995,22.687456
UZB,1996,23.087174
UZB,1997,23.47476
UZB,1998,23.845788
UZB,1999,24.194543
UZB,2000,24.518222
UZB,2001,24.814629
UZB,2002,25.088682
UZB,2003,25.353547
UZB,2004,25.627007
UZB,2005,25.922239
UZB,2006,26.242947
UZB,2007,26.586701
UZB,2008,26.952719
UZB,2009,27.338109
UZB,2010,27.739764
UZB,2011,28.158395
UZB,2012,28.592451
UZB,2013,29.033361
UZB,2014,29.469913
VCT,1970,0.090457
VCT,1971,0.09144
VCT,1972,0.092465
VCT,1973,0.093516
VCT,1974,0.094572
VCT,1975,0.095614
VCT,1976,0.096639
VCT,1977,0.097649
VCT,1978,0.098634
VCT,1979,0.099589
VCT,1980,0.100506
VCT,1981,0.101378
VCT,1982,0.102202
VCT,1983,0.102985
VCT,1984,0.103742
VCT,1985,0.104477
VCT,1986,0.105197
VCT,1987,0.105892
VCT,1988,0.106533
VCT,1989,0.107081
VCT,1990,0.107509
VCT,1991,0.107811
VCT,1992,0.108001
VCT,1993,0.108097
VCT,1994,0.108129
VCT,1995,0.108122
VCT,1996,0.108078
VCT,1997,0.108001
VCT,1998,0.107923
VCT,1999,0.107879
VCT,2000,0.107897
VCT,2001,0.107989
VCT,2002,0.10815
VCT,2003,0.108354
VCT,2004,0.108563
VCT,2005,0.108749
VCT,2006,0.108908
VCT,2007,0.109049
VCT,2008,0.109165
VCT,2009,0.109255
VCT,2010,0.109316
VCT,2011,0.109341
VCT,2012,0.109334
VCT,2013,0.109327
VCT,2014,0.10936
VEN,1950,5.395339295
VEN,1951,5.619396955
VEN,1952,5.859109586
VEN,1953,6.111901924
VEN,1954,6.375198193
VEN,1955,6.646413371
VEN,1956,6.927303506
VEN,1957,7.219629782
VEN,1958,7.520803068
VEN,1959,7.828227043
VEN,1960,8.139297167
VEN,1961,8.453121806
VEN,1962,8.771455467
VEN,1963,9.09565512
VEN,1964,9.42708441
VEN,1965,9.767108526
VEN,1966,10.11118712
VEN,1967,10.45842752
VEN,1968,10.81568237
VEN,1969,11.18982796
VEN,1970,11.587758
VEN,1971,11.937803
VEN,1972,12.286434
VEN,1973,12.636971
VEN,1974,12.994025
VEN,1975,13.360988
VEN,1976,13.739142
VEN,1977,14.12779
VEN,1978,14.525929
VEN,1979,14.931741
VEN,1980,15.343917
VEN,1981,15.7618
VEN,1982,16.185895
VEN,1983,16.617343
VEN,1984,17.057786
VEN,1985,17.508059
VEN,1986,17.96853
VEN,1987,18.437737
VEN,1988,18.912431
VEN,1989,19.388262
VEN,1990,19.861959
VEN,1991,20.332247
VEN,1992,20.799471
VEN,1993,21.263994
VEN,1994,21.726808
VEN,1995,22.188671
VEN,1996,22.649212
VEN,1997,23.108003
VEN,1998,23.565734
VEN,1999,24.023355
VEN,2000,24.481477
VEN,2001,24.940223
VEN,2002,25.399143
VEN,2003,25.857553
VEN,2004,26.314483
VEN,2005,26.769115
VEN,2006,27.221228
VEN,2007,27.670659
VEN,2008,28.116716
VEN,2009,28.558607
VEN,2010,28.995745
VEN,2011,29.427631
VEN,2012,29.854238
VEN,2013,30.276045
VEN,2014,30.693827
VGB,1970,0.009802
VGB,1971,0.009969
VGB,1972,0.010125
VGB,1973,0.010263
VGB,1974,0.01038
VGB,1975,0.010476
VGB,1976,0.010544
VGB,1977,0.010596
VGB,1978,0.010663
VGB,1979,0.010788
VGB,1980,0.011003
VGB,1981,0.011316
VGB,1982,0.011715
VGB,1983,0.012192
VGB,1984,0.012729
VGB,1985,0.013308
VGB,1986,0.013932
VGB,1987,0.014595
VGB,1988,0.015265
VGB,1989,0.015896
VGB,1990,0.016459
VGB,1991,0.016937
VGB,1992,0.017343
VGB,1993,0.0177
VGB,1994,0.018051
VGB,1995,0.018425
VGB,1996,0.018834
VGB,1997,0.01927
VGB,1998,0.019726
VGB,1999,0.020186
VGB,2000,0.020643
VGB,2001,0.021087
VGB,2002,0.02153
VGB,2003,0.022
VGB,2004,0.022538
VGB,2005,0.023169
VGB,2006,0.023908
VGB,2007,0.024735
VGB,2008,0.025604
VGB,2009,0.02645
VGB,2010,0.027223
VGB,2011,0.027906
VGB,2012,0.028511
VGB,2013,0.029058
VGB,2014,0.029585
VNM,1970,43.407291
VNM,1971,44.48591
VNM,1972,45.549487
VNM,1973,46.604726
VNM,1974,47.66177
VNM,1975,48.729397
VNM,1976,49.808071
VNM,1977,50.899504
VNM,1978,52.015279
VNM,1979,53.169674
VNM,1980,54.372518
VNM,1981,55.627743
VNM,1982,56.931822
VNM,1983,58.277391
VNM,1984,59.653092
VNM,1985,61.04937
VNM,1986,62.459557
VNM,1987,63.881296
VNM,1988,65.313709
VNM,1989,66.757401
VNM,1990,68.209604
VNM,1991,69.67062
VNM,1992,71.129537
VNM,1993,72.558986
VNM,1994,73.923849
VNM,1995,75.198975
VNM,1996,76.375677
VNM,1997,77.460429
VNM,1998,78.462888
VNM,1999,79.399708
VNM,2000,80.285563
VNM,2001,81.123685
VNM,2002,81.917488
VNM,2003,82.683039
VNM,2004,83.439812
VNM,2005,84.203817
VNM,2006,84.979667
VNM,2007,85.770717
VNM,2008,86.589342
VNM,2009,87.449021
VNM,2010,88.357775
VNM,2011,89.321903
VNM,2012,90.335547
VNM,2013,91.378752
VNM,2014,92.423338
YEM,1989,11.426912
YEM,1990,11.961099
YEM,1991,12.57124
YEM,1992,13.245003
YEM,1993,13.948118
YEM,1994,14.633091
YEM,1995,15.266147
YEM,1996,15.834747
YEM,1997,16.349809
YEM,1998,16.829935
YEM,1999,17.304422
YEM,2000,17.795219
YEM,2001,18.306287
YEM,2002,18.832097
YEM,2003,19.374012
YEM,2004,19.931617
YEM,2005,20.504385
YEM,2006,21.093973
YEM,2007,21.701105
YEM,2008,22.322699
YEM,2009,22.954226
YEM,2010,23.591972
YEM,2011,24.23494
YEM,2012,24.882792
YEM,2013,25.533217
YEM,2014,26.183676
ZAF,1950,13.45389104
ZAF,1951,13.78091458
ZAF,1952,14.11599935
ZAF,1953,14.47095031
ZAF,1954,14.83503174
ZAF,1955,15.20809358
ZAF,1956,15.59073793
ZAF,1957,15.98291572
ZAF,1958,16.38516768
ZAF,1959,16.79775335
ZAF,1960,17.2348115
ZAF,1961,17.68341697
ZAF,1962,18.16500159
ZAF,1963,18.65983223
ZAF,1964,19.16827315
ZAF,1965,19.69049235
ZAF,1966,20.22707493
ZAF,1967,20.7780945
ZAF,1968,21.34426828
ZAF,1969,21.92601717
ZAF,1970,22.502502
ZAF,1971,23.106806
ZAF,1972,23.736489
ZAF,1973,24.384538
ZAF,1974,25.04094
ZAF,1975,25.698856
ZAF,1976,26.35414
ZAF,1977,27.009755
ZAF,1978,27.674446
ZAF,1979,28.36082
ZAF,1980,29.077143
ZAF,1981,29.828874
ZAF,1982,30.611206
ZAF,1983,31.409913
ZAF,1984,32.204952
ZAF,1985,32.983013
ZAF,1986,33.733547
ZAF,1987,34.463077
ZAF,1988,35.195598
ZAF,1989,35.965131
ZAF,1990,36.79349
ZAF,1991,37.692367
ZAF,1992,38.646788
ZAF,1993,39.619539
ZAF,1994,40.558495
ZAF,1995,41.42681
ZAF,1996,42.210216
ZAF,1997,42.921506
ZAF,1998,43.58403
ZAF,1999,44.23373
ZAF,2000,44.896856
ZAF,2001,45.579161
ZAF,2002,46.272223
ZAF,2003,46.97125
ZAF,2004,47.66715
ZAF,2005,48.352951
ZAF,2006,49.027805
ZAF,2007,49.69358
ZAF,2008,50.348811
ZAF,2009,50.992034
ZAF,2010,51.621594
ZAF,2011,52.237272
ZAF,2012,52.837274
ZAF,2013,53.416609
ZAF,2014,53.969054
ZMB,1955,2.824304941
ZMB,1956,2.895183308
ZMB,1957,2.96901496
ZMB,1958,3.045799896
ZMB,1959,3.123569182
ZMB,1960,3.203307169
ZMB,1961,3.28501409
ZMB,1962,3.367705596
ZMB,1963,3.453350153
ZMB,1964,3.542932578
ZMB,1965,3.636452639
ZMB,1966,3.734894685
ZMB,1967,3.839243535
ZMB,1968,3.9465452
ZMB,1969,4.058769555
ZMB,1970,4.185378
ZMB,1971,4.331002
ZMB,1972,4.484141
ZMB,1973,4.644329
ZMB,1974,4.81081
ZMB,1975,4.983017
ZMB,1976,5.16057
ZMB,1977,5.34355
ZMB,1978,5.53235
ZMB,1979,5.727577
ZMB,1980,5.929497
ZMB,1981,6.138069
ZMB,1982,6.352561
ZMB,1983,6.571673
ZMB,1984,6.793708
ZMB,1985,7.017292
ZMB,1986,7.242496
ZMB,1987,7.46927
ZMB,1988,7.69607
ZMB,1989,7.921028
ZMB,1990,8.143142
ZMB,1991,8.361381
ZMB,1992,8.576987
ZMB,1993,8.794061
ZMB,1994,9.018229
ZMB,1995,9.253527
ZMB,1996,9.502346
ZMB,1997,9.763742
ZMB,1998,10.034412
ZMB,1999,10.30931
ZMB,2000,10.58522
ZMB,2001,10.861238
ZMB,2002,11.139978
ZMB,2003,11.426006
ZMB,2004,11.725635
ZMB,2005,12.043591
ZMB,2006,12.381509
ZMB,2007,12.738676
ZMB,2008,13.114579
ZMB,2009,13.507849
ZMB,2010,13.917439
ZMB,2011,14.343526
ZMB,2012,14.786581
ZMB,2013,15.246086
ZMB,2014,15.721343
ZWE,1954,3.122418937
ZWE,1955,3.218476308
ZWE,1956,3.332450599
ZWE,1957,3.44253439
ZWE,1958,3.553766379
ZWE,1959,3.669693124
